ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είναι σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;
523,4/18/2024 22:19:46,Frontend,JavaScript,1,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Ναι,Bachelor's,Ηλεκτρονικός Μηχανικός,11475,11475,1,Ελλάδα,Υπόλοιπη Ελλάδα,JavaScript,Ναι,Frontend
524,4/18/2024 23:14:29,"Frontend, Desktop apps",JavaScript,6,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Δίπλωμα Πληροφορική και Τηλεπικοινωνίες ΠΑΠΕΙ,25200,25200,6,Ελλάδα,Αττική,JavaScript,Ναι,"Frontend, Desktop Apps"
525,4/18/2024 23:34:14,Frontend,JavaScript,8,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Ναι,Λύκειο,,38000,38000,8,Ελλάδα,Αττική,JavaScript,N/A,Frontend
526,4/19/2024 11:17:27,Backend,"PHP, Go",5,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,51 - 100,Όχι,ΙΕΚ,Τεχνικός Λογισμικού Η/Υ,23380,23380,5,Ελλάδα,Αττική,"PHP, Go",Ναι,Backend
527,4/19/2024 11:27:25,Automation testing ,Java,3,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Ηλεκτρολόγων μηχανικών και μηχανικών υπολογιστών ,24000,24000,3,Ελλάδα,Αττική,Java,Ναι,QA Engineer / QA Automation Engineer
528,4/19/2024 11:30:43,DevOps,"JavaScript, PHP",3,Όχι,Άντρας,Απομακρυσμένα,Θήβα,Αθήνα,1 - 10,Όχι,ΙΕΚ,Μηχανικός Πληροφορικής (κατεύθυνση Λογισμικού).,12160,12160,3,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,SRE / DevOps
529,4/19/2024 13:14:29,Backend,Go,6,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός Πληροφορικής,25875,25875,6,Ελλάδα,Αττική,Go,Ναι,Backend
530,4/19/2024 13:27:56,Frontend,JavaScript,4,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Informatics and Telematics,40000,40000,4,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
531,4/19/2024 16:51:52,"Backend, Frontend","C#, JavaScript",2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,Επικοινωνίες και Ψηφιακά μέσα,19800,19800,2,Ελλάδα,Υπόλοιπη Ελλάδα,"C#, JavaScript",Ναι,"Backend, Frontend"
532,4/19/2024 17:11:27,AI / ML,Python,3,Όχι,Άντρας,Απομακρυσμένα,London,London,101 - 200,Όχι,Master,Bsc Computer Science,59000,59000,3,Εξωτερικό,-,Python,Ναι,AI / ML
533,4/19/2024 19:24:29,Frontend,JavaScript,9,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Software Engineer,25200,25200,9,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
534,4/19/2024 20:44:53,Embedded,"C, C++, Python, Bash",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών,18000,18000,2,Ελλάδα,Αττική,"C, C++, Python, Bash",Ναι,FPGA / ASIC / Embedded
535,4/19/2024 22:39:51,Backend,PHP,2,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Internet Engineering and Web Management (BSc. Hons.),12600,12600,2,Ελλάδα,Αττική,PHP,Ναι,Backend
536,4/20/2024 1:54:35,"Backend, Frontend","C#, JavaScript",3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Μηχανικών Πληροφορικής ΤΕΙ,14244,14244,3,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
537,4/20/2024 2:40:46,"Backend, Frontend, Mobile apps",JavaScript,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Μηχανικός η/υ και πληροφορικής ,2100,29400,2,Ελλάδα,Αττική,JavaScript,Ναι,"Backend, Frontend, Mobile Apps"
538,4/20/2024 4:10:07,"Backend, Frontend","C#, JavaScript, SQL",1,Ναι,Γυναίκα,Στον χώρο του εργοδότη,Αθήνα,,51 - 100,Όχι,Λύκειο,,10125,10125,1,Ελλάδα,Αττική,"C#, JavaScript, SQL",N/A,"Backend, Frontend"
539,4/20/2024 8:41:17,Backend,Python,9,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πτυχίο στην πληροφορική και τις τηλεπικοινωνίες ,32984,32984,9,Ελλάδα,Αττική,Python,Ναι,Backend
540,4/20/2024 13:40:50,AI / ML,Python,3,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Όχι,Master,BSc Informatics / MSc Data Science ,30900,30900,3,Ελλάδα,Αττική,Python,Ναι,AI / ML
541,4/20/2024 16:51:35,"Backend, Frontend, Mobile apps, Desktop apps","Java, JavaScript",21,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,BCS,36000,36000,10+,Ελλάδα,Αττική,"Java, JavaScript",N/A,"Backend, Frontend, Mobile Apps, Desktop Apps"
542,4/20/2024 20:58:10,Backend,"Java, C#",5,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,Informatics ,32000,32000,5,Ελλάδα,Αττική,"Java, C#",Ναι,Backend
543,4/20/2024 23:27:04,"Backend, Frontend","JavaScript, PHP",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Ναι,ΙΕΚ,Τεχνικός Εφαρμογών Πληροφορικής,14000,14000,1,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
544,4/21/2024 14:05:38,DevOps,"Go, Bash",5,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Master,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστων,90000,90000,5,Εξωτερικό,-,"Go, Bash",Ναι,SRE / DevOps
545,4/21/2024 14:14:43,Backend,C#,7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,πληροφορικης και τηλεπικοινωνιων,28560,28560,7,Ελλάδα,Αττική,C#,Ναι,Backend
546,4/21/2024 14:15:34,BI,"Python, SQL",2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,,501+,Όχι,Bachelor's,Εφαρμοσμένη Πληροφορική,15500,15500,2,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, SQL",Ναι,BI / Data Analysis
547,4/21/2024 16:48:43,DevOps,"C#, PHP",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός πληροφορικής και υπολογιστών,20400,20400,4,Ελλάδα,Αττική,"C#, PHP",Ναι,SRE / DevOps
548,4/22/2024 16:54:36,AI / ML,Python,6,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Hong Kong,11 - 50,Ναι,Master,Πολυτεχνείο / MCS,40000,40000,6,Εξωτερικό,-,Python,Ναι,AI / ML
549,4/22/2024 16:57:41,"Backend, Frontend, Mobile apps, Cybersecurity","Python, JavaScript, PHP, Kotlin, Flutter",7,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,PhD,Πληροφορικης και Τηλεπικοινωνιών ,7000,7000,7,Ελλάδα,Αττική,"Python, JavaScript, PHP, Kotlin, Dart",Ναι,"Backend, Frontend, Mobile Apps, Cybersecurity"
551,4/22/2024 17:23:53,"Backend, Frontend","JavaScript, PHP",3,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,11 - 50,Όχι,Bachelor's,Μηχανικών Πληροφορικής ΤΕ,18200,18200,3,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
552,4/23/2024 8:20:24,Backend,JavaScript,7,Ναι,Άντρας,Απομακρυσμένα,Ηράκλειο,London,11 - 50,Όχι,Master,Computer Science,49200,49200,7,Εξωτερικό,-,JavaScript,Ναι,Backend
553,4/23/2024 9:56:34,Frontend,JavaScript,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Λύκειο,,15400,15400,1,Ελλάδα,Αττική,JavaScript,N/A,Frontend
554,4/23/2024 12:18:48,ERP SOFTWARE ENGINEER FULL STUCK,X++,1,Όχι,Άντρας,Απομακρυσμένα,ΝΗΣΙΑ ΑΙΓΑΙΟΥ,Αθήνα,201 - 500,Όχι,Bachelor's,ΠΛΗΡΟΦΟΡΙΚΗ,15000,15000,1,Ελλάδα,Αττική,X++,Ναι,"Backend, Frontend"
555,4/23/2024 14:21:07,Backend,C#,8,Όχι,Γυναίκα,Απομακρυσμένα,Αθήνα,London,51 - 100,Όχι,Master,Ηλεκτρολόγος Μηχανικός ,35000,35000,8,Εξωτερικό,-,C#,Ναι,Backend
556,4/24/2024 0:51:00,DevOps,Go,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,19600,19600,1,Ελλάδα,Αττική,Go,N/A,SRE / DevOps
557,4/24/2024 2:13:56,Backend,Java,17,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,business information systems,19573,19573,10+,Ελλάδα,Αττική,Java,Ναι,Backend
558,4/24/2024 20:36:47,DevOps,"Ruby, Go, Bash",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Computer science,30592,30592,4,Ελλάδα,Αττική,"Ruby, Go, Bash",Ναι,SRE / DevOps
559,4/24/2024 22:49:33,Custom tools that enable/simplify devenv in a niche context,"Python, Ruby",3,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Master,"BSc CS, MSc in AI",51900,51900,3,Εξωτερικό,-,"Python, Ruby",Ναι,Backend
560,4/25/2024 11:59:15,Backend,"Java, JavaScript",7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,BSc Πληροφορική,31000,31000,7,Ελλάδα,Αττική,"Java, JavaScript",Ναι,Backend
561,4/25/2024 13:38:35,"Backend, Frontend","Java, JavaScript",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Information and Communication Systems Engineering,17456,17456,4,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend"
562,4/25/2024 17:03:07,"Backend, Frontend","JavaScript, PHP",5,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Μηχανικών πληροφορικής,15400,15400,5,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
563,4/25/2024 18:08:51,"Backend, Frontend","JavaScript, Apex",1,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Bachelor's,ΕΦΑΡΜΟΣΜΕΝΗ ΠΛΗΡΟΦΟΡΙΚΗ ,1500,21000,1,Ελλάδα,Αττική,"JavaScript, Apex",Ναι,"Backend, Frontend"
564,4/25/2024 23:46:11,AI / ML,Scala,2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,Electrical and Computer Engineer,16500,16500,2,Ελλάδα,Υπόλοιπη Ελλάδα,Scala,Ναι,AI / ML
565,4/26/2024 9:02:28,"Backend, Frontend",JavaScript,1,Ναι,Άντρας,Απομακρυσμένα,Χανιά,Αθήνα,101 - 200,Ναι,Master,"Electrical and Computer Engineering, Computer Science",10600,10600,1,Ελλάδα,Αττική,JavaScript,Ναι,"Backend, Frontend"
566,4/26/2024 13:51:21,"Backend, Frontend, DevOps","Python, JavaScript",6,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Amsterdam,11 - 50,Όχι,Bachelor's,Μηχανικός Λογισμικού,35000,35000,6,Εξωτερικό,-,"Python, JavaScript",Ναι,"Backend, Frontend, SRE / DevOps"
567,4/26/2024 14:13:38,Gaming,C#,6,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,,11 - 50,Όχι,Master,ECE,30824,30824,6,Ελλάδα,Αττική,C#,Ναι,Gaming
568,4/27/2024 0:09:09,"Backend, BI",C#,4,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Λύκειο,,19600,19600,4,Ελλάδα,Αττική,C#,N/A,"Backend, BI / Data Analysis"
569,4/27/2024 1:53:15,"Backend, Frontend","JavaScript, PHP",3,Όχι,Άντρας,Απομακρυσμένα,Bucharest,USA,1 - 10,Ναι,Λύκειο,,43700,43700,3,Εξωτερικό,-,"JavaScript, PHP",N/A,"Backend, Frontend"
570,4/27/2024 13:34:40,"Backend, Frontend, DevOps","Python, JavaScript",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Computer Science,14686,14686,2,Ελλάδα,Αττική,"Python, JavaScript",Ναι,"Backend, Frontend, SRE / DevOps"
571,4/27/2024 15:38:59,"Backend, Frontend","JavaScript, PHP",3,Ναι,Άντρας,Απομακρυσμένα,αρχαια ολυμπια,Αθήνα,11 - 50,Όχι,Bachelor's,Τμήμα Μηχανικών Πληροφορικής,21700,21700,3,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
572,4/27/2024 23:22:03,Backend,Java,1,Ναι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,,51 - 100,Όχι,Bachelor's,Μηχανικός Η/Υ και Πληροφορική,14000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,Backend
573,4/28/2024 20:58:02,"Backend, Frontend","Java, JavaScript, TypeScript",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,21000,21000,2,Ελλάδα,Αττική,"Java, JavaScript, TypeScript",N/A,"Backend, Frontend"
574,4/29/2024 2:57:37,"Backend, Frontend","Python, JavaScript",8,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,,1 - 10,Ναι,Bachelor's,Μηχανικών Χωροταξίας και Ανάπτυξης,14376,14376,8,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript",Όχι,"Backend, Frontend"
575,4/29/2024 11:51:23,Backend,C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Διοίκηση Τουριστικών επιχειρήσεων ΑΤΕΙ Αθηνας,18367,18367,2,Ελλάδα,Αττική,C#,Όχι,Backend
576,4/29/2024 20:02:48,Mobile apps,Kotlin,6,Όχι,Άντρας,Απομακρυσμένα,Alexandroupolis,Αλεξανδρούπολη,11 - 50,Ναι,Bachelor's,Μηχανικός Πληροφορικής και Επικοινωνιών,30000,30000,6,Ελλάδα,Υπόλοιπη Ελλάδα,Kotlin,Ναι,Mobile Apps
577,4/30/2024 0:21:08,Cybersecurity,Python,5,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Ναι,Master,Ηλεκτρολόγος μηχανικός και τεχνολογίας υπολογιστών ,28000,28000,5,Ελλάδα,Αττική,Python,Ναι,Cybersecurity
578,4/30/2024 20:12:35,"Backend, DevOps",C#,1,Όχι,Άντρας,Και τα δύο,Rotterdam,Rotterdam,501+,Όχι,Master,Ηλεκτρολογος μηχανικος και μηχανικος Η/Υ,35000,35000,1,Εξωτερικό,-,C#,Ναι,"Backend, SRE / DevOps"
579,5/1/2024 12:10:00,ERP,ABAP,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Computer Science,18000,18000,2,Ελλάδα,Αττική,Abap,Ναι,"Backend, Frontend"
580,5/1/2024 12:42:07,Frontend,JavaScript,12,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,PhD,Πληροφορική,47000,47000,10+,Ελλάδα,Υπόλοιπη Ελλάδα,JavaScript,Ναι,Frontend
581,5/1/2024 12:52:49,"Backend, Frontend",Java,13,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Μηχανικός Ηλ Υπολογιστών,30000,30000,10+,Ελλάδα,Αττική,Java,Ναι,"Backend, Frontend"
582,5/1/2024 13:14:42,"Backend, BI","Java, Postgresql",5,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Ναι,Master,"BSc Computer Science, Diploma in Advanced Software Engineering",22834,22834,5,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,"Backend, BI / Data Analysis"
583,5/1/2024 13:28:29,"Backend, Frontend","JavaScript, PHP",4,Όχι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,Πάτρα,11 - 50,Ναι,Bachelor's,Μηχανικός πληροφορικής ΤΕ,16840,16840,4,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,"Backend, Frontend"
584,5/1/2024 13:36:54,Backend,Go,18,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,Computer Science,50000,50000,10+,Ελλάδα,Αττική,Go,Ναι,Backend
585,5/1/2024 15:16:28,Frontend,"JavaScript, PHP",4,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Θεσσαλονίκη,1 - 10,Όχι,Λύκειο,,16800,16800,4,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",N/A,Frontend
586,5/1/2024 16:25:08,Frontend,JavaScript,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,17700,17700,4,Ελλάδα,Αττική,JavaScript,N/A,Frontend
587,5/1/2024 19:50:29,"Backend, Frontend","JavaScript, PHP, ",1,Ναι,Γυναίκα,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Πληροφορική ,18704,18704,1,Ελλάδα,Αττική,"JavaScript, PHP, -",Ναι,"Backend, Frontend"
588,5/1/2024 20:20:50,BI,"Python, SQL",3,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,,501+,Όχι,Bachelor's,Applied Informatics,16145,16145,3,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, SQL",Ναι,BI / Data Analysis
589,5/1/2024 20:47:56,Backend,Java,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Biology,21350,21350,3,Ελλάδα,Αττική,Java,Όχι,Backend
590,5/1/2024 23:20:49,ERP Developer,SQL,2,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,,11 - 50,Όχι,Master,Προηγμένα Πληροφοριακά συστήματα,18000,18000,2,Ελλάδα,Αττική,SQL,Ναι,Backend
591,5/2/2024 7:08:45,Tester,"Python, SQL",8,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Φυσικός,25500,25500,8,Ελλάδα,Αττική,"Python, SQL",Όχι,QA Engineer / QA Automation Engineer
592,5/2/2024 14:24:57,"Backend, Frontend","C#, JavaScript",7,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Λύκειο,,3100,43400,7,Ελλάδα,Αττική,"C#, JavaScript",N/A,"Backend, Frontend"
593,5/2/2024 18:02:37,Backend,C#,5,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Master,Master in Applied Informatics,23100,23100,5,Ελλάδα,Αττική,C#,Ναι,Backend
594,5/3/2024 14:12:20,"Backend, Frontend","Python, JavaScript",1,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,,501+,Όχι,Bachelor's,Πληροφορικης,11900,11900,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript",Ναι,"Backend, Frontend"
595,5/4/2024 10:52:25,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Bachelor's,Μηχανικός Ηλεκτρονικών Υπολογιστών και Πληροφορικής,15120,15120,2,Ελλάδα,Αττική,Java,Ναι,Backend
596,5/4/2024 10:58:56,Backend,PHP,2,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Bachelor's,Μηχανικός Υλικών,20250,20250,2,Ελλάδα,Υπόλοιπη Ελλάδα,PHP,Όχι,Backend
597,5/4/2024 15:48:14,"Backend, Frontend","Java, JavaScript",1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Bachelor of Science,12000,12000,1,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend"
598,5/6/2024 16:19:59,"Backend, Frontend","C#, JavaScript",4,Ναι,Άντρας,Και τα δύο,Edinburgh,Edinburgh,501+,Όχι,Master,MSc Computing,39733,39733,4,Εξωτερικό,-,"C#, JavaScript",Ναι,"Backend, Frontend"
599,5/6/2024 18:44:16,Backend,Python,2,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Master,Computer Science,21622,21622,2,Ελλάδα,Αττική,Python,Ναι,Backend
600,5/7/2024 1:42:58,"Backend, Frontend",Java,16,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Electrical engineering and computer science,27000,27000,10+,Ελλάδα,Αττική,Java,Ναι,"Backend, Frontend"
601,5/7/2024 3:13:36,BI,"Python, Sql",5,Ναι,Άντρας,Και τα δύο,Αθήνα,Παγκόσμια ,501+,Όχι,Master,"Business administration, computer science ",50000,50000,5,Εξωτερικό,-,"Python, SQL",Ναι,BI / Data Analysis
602,5/10/2024 13:02:02,Backend,PHP,3,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Μηχανολόγος Μηχανικός,19200,19200,3,Ελλάδα,Αττική,PHP,Όχι,Backend
